implant,007,Oddball_E,[-0.5 0],[21 30],DBS6-8,-0.03190267584571083
implant,007,Oddball_E,[-0.5 0],[21 30],DBS7-8,0.020622589526375693
implant,007,Oddball_E,[-0.5 0],[21 30],F4,-0.30252477688782925
implant,007,Oddball_E,[-0.5 0],[21 30],FC2,-0.31171966693273195
implant,007,Oddball_E,[-0.5 0],[21 30],FC6,-0.07272042511313986
implant,007,Oddball_E,[-0.5 0],[21 30],Fz,-0.2199636243994945
implant,007,Oddball_E,[-0.5 0],[21 30],"mean(DBS1-2, DBS1-3, DBS1-4, DBS2-5, DBS3-6, DBS4-7, DBS5-8, DBS6-8, DBS7-8)",0.05866777092888606
implant,007,Oddball_E,[0 0.59 ],[4 7],C4,0.05189970953047907
implant,007,Oddball_E,[0 0.59 ],[4 7],CP2,-0.3767250215643213
implant,007,Oddball_E,[0 0.59 ],[4 7],CP6,0.09294818647428797
implant,007,Oddball_E,[0 0.59 ],[4 7],Cz,-0.28395930889354676
implant,007,Oddball_E,[0 0.59 ],[4 7],DBS1-2,1.17773887572899
implant,007,Oddball_E,[0 0.59 ],[4 7],DBS1-3,0.8063273949433187
implant,007,Oddball_E,[0 0.59 ],[4 7],DBS1-4,1.283412100458465
implant,007,Oddball_E,[0 0.59 ],[4 7],DBS2-5,1.165084808651407
implant,007,Oddball_E,[0 0.59 ],[4 7],DBS3-6,1.467696947295133
implant,007,Oddball_E,[0 0.59 ],[4 7],DBS4-7,1.6453084898758685
implant,007,Oddball_E,[0 0.59 ],[4 7],DBS5-8,1.3237990836810385
implant,007,Oddball_E,[0 0.59 ],[4 7],DBS6-8,1.2743979675545434
implant,007,Oddball_E,[0 0.59 ],[4 7],DBS7-8,1.7373276596184462
implant,007,Oddball_E,[0 0.59 ],[4 7],F4,-0.04334760801492436
implant,007,Oddball_E,[0 0.59 ],[4 7],FC2,-0.2612715464993873
implant,007,Oddball_E,[0 0.59 ],[4 7],FC6,0.6107466835180219
implant,007,Oddball_E,[0 0.59 ],[4 7],Fz,-0.09613570642744401
implant,007,Oddball_E,[0 0.59 ],[4 7],"mean(DBS1-2, DBS1-3, DBS1-4, DBS2-5, DBS3-6, DBS4-7, DBS5-8, DBS6-8, DBS7-8)",0.7305207964863308
implant,007,Oddball_E,[0 0.59 ],[8 12],C4,0.8634632265991149
implant,007,Oddball_E,[0 0.59 ],[8 12],CP2,-0.17823376659164747
implant,007,Oddball_E,[0 0.59 ],[8 12],CP6,0.6156036200825711
implant,007,Oddball_E,[0 0.59 ],[8 12],Cz,0.018312173291095076
implant,007,Oddball_E,[0 0.59 ],[8 12],DBS1-2,0.9193116952430879
